# CORPUS CÂU MIX — sinh bằng scripts/voice/gen-mix.py (đừng sửa tay: sửa CLAUSES trong script).
# Cột: ids(phẩy, đúng thứ tự) | text
ac_auto,win_lr,temp,win_lf	bật điều hoà rồi mở kính sau trái, đặt nhiệt độ 24 độ sau đó hạ kính lái
pm25,defrost,fan,recirc	bật lọc không khí rồi bật sấy kính trước xong giảm gió sau đó lấy gió ngoài
pm25,win_lr,sunroof,win_rr	tắt lọc bụi, mở kính sau trái xong mở nóc xe và mở kính sau phải
drl,fan,trunk,cam	bật đèn ban ngày sau đó tăng gió rồi mở cốp sau và mở camera
win_rr,drl,defrost,defrost_rear	mở kính sau phải rồi bật đèn ban ngày bật sấy kính sau đó bật sấy kính sau
win_half_lf,defrost_rear,trunk,drl	mở nửa kính lái, bật sấy kính sau và mở cốp sau, bật đèn ban ngày
recirc,headl,defrost_rear,ac_auto	lấy gió ngoài rồi tắt đèn pha bật sấy kính sau bật máy lạnh
defrost,defrost_rear,win_lf,cam	bật sấy kính trước rồi bật sấy kính sau rồi hạ kính trước trái và mở camera
win_lr,temp,trunk,pm25	mở kính sau trái sau đó đặt nhiệt độ 24 độ xong đóng cốp rồi tắt lọc bụi
win_half_lf,recirc,trunk,fan	mở nửa kính lái và lấy gió ngoài sau đó mở cốp tăng gió
windows_all,win_rf,pm25,fan	mở tất cả kính mở kính trước phải rồi bật lọc không khí rồi giảm gió
readl,win_rf,win_lr,cam	tắt đèn đọc hạ kiếng phải mở kính sau trái và bật camera 360
defrost_rear,cam,windows_all,fan	bật sấy kính sau và mở camera, hạ hết kính tăng gió
readl,drl,win_lr,defrost_rear	bật đèn trần bật đèn ban ngày rồi mở kính sau trái xong bật sấy kính sau
trunk,headl,sunroof,readl	đóng cốp và bật đèn pha và mở cửa sổ trời xong tắt đèn đọc
recirc,sunroof,drl,win_lr	lấy gió trong sau đó mở nóc xe và bật đèn ban ngày mở kính sau trái
temp,defrost,drl,sunroof	đặt nhiệt độ 24 độ, bật sấy kính trước và bật đèn ban ngày và mở cửa sổ trời
win_half_lf,ac_auto,recirc,win_lr	mở nửa kính lái xong tắt điều hoà sau đó chuyển gió ngoài mở kính sau trái
defrost,recirc,win_rf,sunroof	bật sấy kính sau đó lấy gió trong xong hạ kính phụ và mở cửa sổ trời
trunk,defrost,defrost_rear,headl	mở cốp sau xong bật sấy kính và bật sấy kính sau rồi tắt đèn pha
win_half_lf,cam,fan,recirc	mở nửa kính lái mở camera giảm gió và lấy gió ngoài
trunk,fan,temp,drl	mở cốp sau sau đó tăng gió chỉnh nhiệt độ 22 độ, bật đèn ban ngày
win_lr,win_rf,defrost_rear,trunk	mở kính sau trái rồi mở kính trước phải, bật sấy kính sau xong mở cốp
readl,win_rr,win_lr,defrost	tắt đèn đọc, mở kính sau phải và mở kính sau trái và bật sấy kính trước
sunroof,temp,defrost_rear,recirc	mở cửa sổ trời, chỉnh nhiệt độ 22 độ xong bật sấy kính sau, chuyển gió ngoài
win_rr,pm25,ac_auto,drl	mở kính sau phải rồi bật lọc không khí xong bật điều hoà và bật đèn ban ngày
win_half_lf,ac_auto,cam,defrost	mở nửa kính lái bật máy lạnh mở camera và bật sấy kính
fan,defrost_rear,drl,win_rr	tăng gió xong bật sấy kính sau và bật đèn ban ngày mở kính sau phải
win_rf,win_half_lf,readl,drl	hạ kiếng phải xong mở nửa kính lái rồi tắt đèn đọc, bật đèn ban ngày
headl,drl,readl,ac_auto	bật đèn pha bật đèn ban ngày rồi bật đèn trần rồi bật điều hoà
readl,windows_all,win_rr,defrost	bật đèn trần và đóng hết kính sau đó mở kính sau phải, tắt sấy kính
defrost,readl,headl,sunroof	bật sấy kính tắt đèn đọc sau đó bật đèn pha mở nóc xe
headl,defrost_rear,temp,win_half_lf	tắt đèn pha và bật sấy kính sau chỉnh nhiệt độ 22 độ mở nửa kính lái
recirc,headl,readl,windows_all	lấy gió trong sau đó bật đèn pha và bật đèn trần rồi hạ hết kính
fan,sunroof,readl,cam	tăng gió mở nóc xe sau đó tắt đèn đọc xong mở camera
cam,win_rr,recirc,defrost_rear	bật camera 360 mở kính sau phải rồi lấy gió trong, bật sấy kính sau
headl,win_rr,win_rf,temp	tắt đèn pha mở kính sau phải và hạ kính phụ, chỉnh nhiệt độ 22 độ
headl,win_lr,win_rr,win_rf	tắt đèn pha và mở kính sau trái xong mở kính sau phải và hạ kính phụ
pm25,ac_auto,cam,sunroof	tắt lọc bụi và tắt máy lạnh sau đó bật camera 360 sau đó đóng cửa sổ trời
trunk,cam,temp,win_rf	mở cốp, mở camera chỉnh nhiệt độ 22 độ, mở kính trước phải
fan,drl,sunroof,cam	tăng gió và bật đèn ban ngày xong mở nóc xe, mở camera
drl,win_lr,sunroof,readl	bật đèn ban ngày mở kính sau trái sau đó mở nóc xe bật đèn đọc
win_lf,ac_auto,win_lr,pm25	mở kính bên lái bật máy lạnh và mở kính sau trái xong bật lọc bụi
recirc,trunk,sunroof,cam	lấy gió ngoài đóng cốp đóng cửa sổ trời rồi bật camera 360
temp,fan,win_lr,win_rf	chỉnh nhiệt độ 22 độ sau đó giảm gió sau đó mở kính sau trái và mở kính trước phải
sunroof,pm25,drl,recirc	đóng cửa sổ trời rồi tắt lọc bụi xong bật đèn ban ngày xong chuyển gió ngoài
drl,defrost_rear,win_lf,fan	bật đèn ban ngày xong bật sấy kính sau rồi hạ kiếng trái xong tăng gió
win_rf,headl,pm25,win_half_lf	hạ kiếng phải sau đó tắt đèn pha tắt lọc bụi, mở nửa kính lái
pm25,win_lr,win_rf,ac_auto	bật lọc bụi sau đó mở kính sau trái mở kính trước phải tắt máy nạnh
trunk,win_lf,temp,win_lr	mở cốp sau, mở kính bên lái và chỉnh nhiệt độ 22 độ mở kính sau trái
win_rr,win_half_lf,win_lf,cam	mở kính sau phải rồi mở nửa kính lái sau đó mở kính bên lái rồi mở camera
win_half_lf,win_lf,win_rr,defrost	mở nửa kính lái, hạ kính lái xong mở kính sau phải rồi bật sấy kính
defrost_rear,ac_auto,win_rr,windows_all	bật sấy kính sau tắt máy nạnh, mở kính sau phải xong mở tất cả kính
cam,temp,fan,win_rr	bật camera 360 chỉnh nhiệt độ 22 độ tăng gió mở kính sau phải
readl,ac_auto,recirc,headl	bật đèn đọc xong bật máy lạnh lấy gió ngoài rồi tắt đèn pha
sunroof,windows_all,recirc,readl	mở nóc xe đóng hết kính chuyển gió ngoài tắt đèn đọc
pm25,readl,win_lr,ac_auto	bật lọc bụi xong bật đèn trần mở kính sau trái và tắt máy nạnh
sunroof,readl,recirc,drl	mở nóc xe và tắt đèn đọc xong lấy gió ngoài xong bật đèn ban ngày
temp,headl,readl,drl	đặt nhiệt độ 24 độ, tắt đèn pha tắt đèn đọc bật đèn ban ngày
win_lf,recirc,trunk,sunroof	hạ kính lái lấy gió trong xong đóng cốp rồi mở nóc xe
pm25,sunroof,trunk,headl	bật lọc không khí đóng cửa sổ trời mở cốp sau đó tắt đèn pha
win_lr,trunk,readl,drl	mở kính sau trái đóng cốp, bật đèn đọc bật đèn ban ngày
readl,defrost,win_half_lf,cam	bật đèn trần xong bật sấy kính trước sau đó mở nửa kính lái, bật camera 360
fan,win_lr,drl,headl	tăng gió xong mở kính sau trái bật đèn ban ngày tắt đèn pha
win_half_lf,win_rf,defrost_rear,pm25	mở nửa kính lái và mở kính trước phải bật sấy kính sau và tắt lọc bụi
defrost,pm25,temp,win_half_lf	bật sấy kính trước sau đó tắt lọc bụi đặt nhiệt độ 24 độ mở nửa kính lái
pm25,win_lf,sunroof,temp	bật lọc bụi hạ kính trước trái rồi mở cửa sổ trời rồi chỉnh nhiệt độ 22 độ
win_lf,trunk,defrost,readl	hạ kính lái sau đó mở cốp sau, tắt sấy kính xong bật đèn trần
readl,cam,windows_all,win_half_lf	bật đèn đọc mở camera xong đóng hết kính sau đó mở nửa kính lái
win_lf,drl,headl,cam	hạ kính lái, bật đèn ban ngày rồi bật đèn pha rồi mở camera
drl,defrost_rear,readl,trunk	bật đèn ban ngày sau đó bật sấy kính sau bật đèn trần mở cốp sau
sunroof,drl,recirc,ac_auto	đóng cửa sổ trời bật đèn ban ngày lấy gió trong sau đó tắt máy lạnh
cam,win_half_lf,ac_auto,trunk	mở camera sau đó mở nửa kính lái và tắt điều hoà sau đó đóng cốp
drl,headl,win_lf,win_rf	bật đèn ban ngày rồi tắt đèn pha xong hạ kính lái xong hạ kiếng phải
win_half_lf,win_lf,pm25,ac_auto	mở nửa kính lái hạ kính lái xong bật lọc bụi sau đó tắt điều hoà
headl,sunroof,defrost_rear,temp	tắt đèn pha rồi đóng cửa sổ trời, bật sấy kính sau đặt nhiệt độ 24 độ
pm25,ac_auto,windows_all,cam	bật lọc không khí và bật điều hoà sau đó đóng hết kính, bật camera 360
win_lf,readl,pm25,win_rr	mở kính trước trái, bật đèn đọc và tắt lọc bụi xong mở kính sau phải
drl,win_lf,defrost,ac_auto	bật đèn ban ngày sau đó hạ kính lái xong bật sấy kính trước xong bật điều hoà
temp,cam,trunk,windows_all	chỉnh nhiệt độ 22 độ rồi bật camera 360 rồi mở cốp sau hạ hết kính
trunk,win_lf,win_lr,sunroof	đóng cốp và hạ kiếng trái, mở kính sau trái đóng cửa sổ trời
recirc,cam,ac_auto,win_lr	lấy gió trong sau đó bật camera 360, tắt máy lạnh rồi mở kính sau trái
defrost,win_lf,fan,windows_all	bật sấy kính và mở kính bên lái rồi giảm gió xong hạ hết kính
win_rr,temp,pm25,readl	mở kính sau phải xong đặt nhiệt độ 24 độ sau đó tắt lọc bụi rồi bật đèn trần
drl,defrost_rear,trunk,sunroof	bật đèn ban ngày rồi bật sấy kính sau xong mở cốp sau rồi đóng cửa sổ trời
windows_all,sunroof,readl,cam	hạ hết kính xong mở cửa sổ trời, tắt đèn đọc mở camera
ac_auto,recirc,cam,pm25	tắt máy nạnh, lấy gió trong xong bật camera 360 xong bật lọc bụi
drl,trunk,win_lf,win_half_lf	bật đèn ban ngày đóng cốp hạ kiếng trái rồi mở nửa kính lái
trunk,pm25,temp,headl	mở cốp sau, tắt lọc bụi đặt nhiệt độ 24 độ tắt đèn pha
defrost_rear,pm25,defrost,drl	bật sấy kính sau và bật lọc bụi và tắt sấy kính xong bật đèn ban ngày
win_rr,readl,sunroof,trunk	mở kính sau phải xong bật đèn trần rồi đóng cửa sổ trời xong đóng cốp
defrost,headl,win_half_lf,win_rr	tắt sấy kính bật đèn pha xong mở nửa kính lái, mở kính sau phải
win_rr,win_lr,defrost_rear,headl	mở kính sau phải, mở kính sau trái bật sấy kính sau và tắt đèn pha
fan,recirc,win_rr,readl	tăng gió và lấy gió ngoài mở kính sau phải sau đó tắt đèn đọc
ac_auto,headl,drl,temp	tắt điều hoà tắt đèn pha bật đèn ban ngày xong chỉnh nhiệt độ 22 độ
ac_auto,readl,fan,defrost_rear	tắt điều hoà sau đó bật đèn trần và tăng gió xong bật sấy kính sau
pm25,defrost_rear,readl,temp	bật lọc không khí, bật sấy kính sau rồi bật đèn trần rồi đặt nhiệt độ 24 độ
trunk,win_rf,windows_all,defrost	mở cốp hạ kiếng phải rồi đóng hết kính, tắt sấy kính
win_rf,defrost_rear,pm25,windows_all	hạ kiếng phải bật sấy kính sau bật lọc bụi sau đó đóng hết kính
win_lr,readl,win_rr,ac_auto	mở kính sau trái tắt đèn đọc và mở kính sau phải rồi bật điều hoà
headl,defrost_rear,sunroof,pm25	bật đèn pha rồi bật sấy kính sau rồi đóng cửa sổ trời bật lọc không khí
fan,trunk,temp,headl	tăng gió rồi đóng cốp và chỉnh nhiệt độ 22 độ sau đó tắt đèn pha
win_rr,defrost,win_half_lf,sunroof	mở kính sau phải, tắt sấy kính và mở nửa kính lái, mở cửa sổ trời
sunroof,ac_auto,win_lr,windows_all	mở cửa sổ trời rồi tắt máy nạnh mở kính sau trái đóng hết kính
fan,sunroof,ac_auto,windows_all	tăng gió sau đó mở nóc xe tắt điều hoà, mở tất cả kính
readl,ac_auto,pm25,win_lf	tắt đèn đọc bật điều hoà sau đó tắt lọc bụi, hạ kính trước trái
win_lf,defrost,headl,win_half_lf	hạ kiếng trái, bật sấy kính xong bật đèn pha rồi mở nửa kính lái
defrost_rear,windows_all,headl,win_lr	bật sấy kính sau mở tất cả kính sau đó bật đèn pha xong mở kính sau trái
recirc,defrost,readl,win_lr	chuyển gió ngoài và bật sấy kính trước xong bật đèn trần sau đó mở kính sau trái
pm25,temp,sunroof,fan	tắt lọc bụi sau đó chỉnh nhiệt độ 22 độ mở nóc xe và giảm gió
win_rf,sunroof,win_half_lf,defrost	hạ kiếng phải và đóng cửa sổ trời mở nửa kính lái và tắt sấy kính
sunroof,cam,trunk,defrost	mở nóc xe và bật camera 360 sau đó mở cốp bật sấy kính
drl,cam,pm25,sunroof	bật đèn ban ngày, bật camera 360 rồi bật lọc không khí và mở cửa sổ trời
headl,readl,win_rr,windows_all	bật đèn pha bật đèn đọc xong mở kính sau phải và hạ hết kính
win_rf,headl,win_rr,trunk	hạ kính phụ tắt đèn pha xong mở kính sau phải, đóng cốp
cam,headl,trunk,win_rf	bật camera 360 sau đó tắt đèn pha, mở cốp, hạ kính phụ
win_rf,defrost,readl,win_lr	hạ kính phụ, bật sấy kính xong tắt đèn đọc, mở kính sau trái
headl,win_lr,pm25,recirc	bật đèn pha rồi mở kính sau trái tắt lọc bụi xong lấy gió ngoài
defrost_rear,defrost,win_lr,fan	bật sấy kính sau tắt sấy kính mở kính sau trái rồi giảm gió
trunk,win_rr,ac_auto,win_half_lf	mở cốp sau đó mở kính sau phải và tắt máy lạnh rồi mở nửa kính lái
win_lf,windows_all,drl,recirc	hạ kính trước trái, mở tất cả kính, bật đèn ban ngày, lấy gió ngoài
headl,readl,win_rf,drl	tắt đèn pha sau đó tắt đèn đọc mở kính trước phải, bật đèn ban ngày
trunk,pm25,win_rf,win_half_lf	đóng cốp sau đó bật lọc bụi và hạ kiếng phải sau đó mở nửa kính lái
trunk,temp,cam,pm25	mở cốp sau và đặt nhiệt độ 24 độ và mở camera và bật lọc không khí
windows_all,ac_auto,drl,trunk	đóng hết kính bật máy lạnh, bật đèn ban ngày rồi mở cốp sau
readl,sunroof,temp,win_rr	bật đèn đọc sau đó mở cửa sổ trời sau đó chỉnh nhiệt độ 22 độ và mở kính sau phải
defrost,fan,win_half_lf,headl	tắt sấy kính và tăng gió mở nửa kính lái tắt đèn pha
readl,headl,defrost_rear,drl	bật đèn đọc rồi tắt đèn pha và bật sấy kính sau xong bật đèn ban ngày
win_lr,win_lf,cam,fan	mở kính sau trái xong hạ kiếng trái rồi mở camera và tăng gió
headl,win_lr,win_rf,ac_auto	bật đèn pha mở kính sau trái xong mở kính trước phải xong bật máy lạnh
readl,ac_auto,fan,windows_all	bật đèn đọc bật điều hoà và tăng gió sau đó hạ hết kính
ac_auto,trunk,win_lr,fan	bật điều hoà rồi đóng cốp và mở kính sau trái tăng gió
readl,headl,defrost_rear,drl	bật đèn trần sau đó tắt đèn pha, bật sấy kính sau rồi bật đèn ban ngày
trunk,defrost_rear,fan,cam	mở cốp, bật sấy kính sau tăng gió và mở camera
ac_auto,headl,temp,trunk	tắt máy nạnh rồi tắt đèn pha và đặt nhiệt độ 24 độ mở cốp sau
readl,cam,pm25,temp	bật đèn đọc và mở camera xong bật lọc bụi xong đặt nhiệt độ 24 độ
pm25,win_lf,sunroof,defrost_rear	bật lọc bụi và hạ kiếng trái xong mở cửa sổ trời rồi bật sấy kính sau
ac_auto,temp,drl,fan	bật điều hoà, chỉnh nhiệt độ 22 độ rồi bật đèn ban ngày tăng gió
